2,9.359000205993652,90.58399963378906,68.74800109863281
5,63.7130012512207,55.17499923706055,31.948999404907227
8,90.00700378417969,18.22100067138672,73.65399932861328
11,47.983001708984375,30.94300079345703,84.23400115966797
14,2.7149999141693115,65.9020004272461,100.0
17,87.08000183105469,0.718999981880188,78.99700164794922
20,25.55500030517578,13.597999572753906,16.993999481201172
23,35.86399841308594,35.5989990234375,46.584999084472656
26,75.30999755859375,83.70099639892578,66.91699981689453
29,60.882999420166016,64.625,50.474998474121094
32,22.283000946044922,49.797000885009766,51.46200180053711
35,29.586999893188477,54.150001525878906,51.71799850463867
38,58.04499816894531,31.308000564575195,71.66999816894531
41,85.08799743652344,49.75,73.77799987792969
44,76.3499984741211,71.44300079345703,99.70099639892578
47,61.29399871826172,77.95700073242188,66.77200317382813
50,91.2959976196289,39.02000045776367,91.4729995727539
53,27.562999725341797,95.60199737548828,63.551998138427734
56,9.552000045776367,81.05400085449219,53.888999938964844
59,53.01100158691406,61.395999908447266,71.65699768066406
62,25.302000045776367,38.53499984741211,81.56800079345703
65,79.6520004272461,61.130001068115234,42.80699920654297
68,48.30500030517578,35.54499816894531,91.1050033569336
71,18.910999298095703,61.85499954223633,2.072999954223633
74,15.208999633789063,90.96800231933594,45.152000427246094
77,21.8439998626709,65.4229965209961,92.69400024414063
80,52.013999938964844,83.1050033569336,42.138999938964844
83,50.459999084472656,75.7300033569336,33.0359992980957
86,86.46199798583984,51.819000244140625,77.20700073242188
89,41.803001403808594,36.970001220703125,8.5600004196167
92,10.519000053405762,12.236000061035156,80.8219985961914
95,8.102999687194824,76.11000061035156,80.61100006103516
98,88.78600311279297,72.927001953125,94.5510025024414
101,32.882999420166016,27.000999450683594,21.55900001525879
104,6.073999881744385,15.866999626159668,6.22599983215332
107,42.733001708984375,94.09200286865234,72.33000183105469
110,12.199999809265137,63.018001556396484,74.48699951171875
113,21.38599967956543,46.5,88.18599700927734
116,82.2509994506836,31.871000289916992,94.58899688720703
119,10.527000427246094,47.83300018310547,37.83700180053711
122,81.41000366210938,19.69499969482422,21.554000854492188
125,71.74700164794922,23.812000274658203,22.586000442504883
128,59.10599899291992,31.295000076293945,29.797000885009766
131,21.87700080871582,88.31800079345703,13.39900016784668
134,67.45099639892578,64.86799621582031,53.650001525878906
137,91.38800048828125,22.22599983215332,38.441001892089844
140,53.928001403808594,62.98699951171875,4.484000205993652
143,16.319000244140625,47.154998779296875,22.573999404907227
146,49.61399841308594,59.689998626708984,64.57099914550781
149,13.357999801635742,18.45199966430664,43.297000885009766
152,34.0989990234375,78.06800079345703,91.48400115966797
155,29.889999389648438,80.60800170898438,14.803999900817871
158,6.909999847412109,73.53700256347656,42.09700012207031
161,71.90399932861328,15.045999526977539,22.0310001373291
164,15.333000183105469,59.150001525878906,45.619998931884766
167,33.57500076293945,80.46700286865234,85.12100219726563
170,79.18599700927734,61.93899917602539,95.15899658203125
173,53.7869987487793,77.19400024414063,86.27999877929688
